Base Postcode,Base Latitude,Base Longitude,Postcode,Latitude,Longitude
IP27 0NZ,52.437711,0.608543,IP12 2JZ,52.148203,1.457718
IP27 0NZ,52.437711,0.608543,IP12 2LA,52.147204,1.455287
IP27 0NZ,52.437711,0.608543,IP12 2LB,52.095251,1.531397
IP27 0NZ,52.437711,0.608543,IP12 2LD,52.144326,1.444523
IP27 0NZ,52.437711,0.608543,IP12 2LE,52.094136,1.534099
IP27 0NZ,52.437711,0.608543,IP12 2LF,52.09453,1.533852
IP27 0NZ,52.437711,0.608543,IP12 2LG,52.093865,1.534428
IP27 0NZ,52.437711,0.608543,IP12 2LH,52.094495,1.533514
IP27 0NZ,52.437711,0.608543,IP12 2LJ,52.094344,1.532538
IP27 0NZ,52.437711,0.608543,IP12 2LL,52.094627,1.534503
IP27 0NZ,52.437711,0.608543,IP12 2LN,52.096007,1.532903
IP27 0NZ,52.437711,0.608543,IP12 2LP,52.096722,1.532434
IP27 0NZ,52.437711,0.608543,IP12 2LQ,52.094808,1.533889
IP27 0NZ,52.437711,0.608543,IP12 2LR,52.097252,1.532169
IP27 0NZ,52.437711,0.608543,IP12 2LS,52.097889,1.532526
IP27 0NZ,52.437711,0.608543,IP12 2LT,52.099115,1.530929
IP27 0NZ,52.437711,0.608543,IP12 2LU,52.097341,1.530716
IP27 0NZ,52.437711,0.608543,IP12 2LW,52.094953,1.534134
IP27 0NZ,52.437711,0.608543,IP12 2LX,52.095927,1.531933
IP27 0NZ,52.437711,0.608543,IP12 2LY,52.095312,1.532673
IP27 0NZ,52.437711,0.608543,IP12 2LZ,52.094989,1.533246
IP27 0NZ,52.437711,0.608543,IP12 2NA,52.094243,1.533231
IP27 0NZ,52.437711,0.608543,IP12 2NB,52.094121,1.533075
IP27 0NZ,52.437711,0.608543,IP12 2ND,52.093924,1.532184
IP27 0NZ,52.437711,0.608543,IP12 2NE,52.093577,1.532039
IP27 0NZ,52.437711,0.608543,IP12 2NF,52.09421,1.530731
IP27 0NZ,52.437711,0.608543,IP12 2NG,52.092622,1.529393
IP27 0NZ,52.437711,0.608543,IP12 2NH,52.094054,1.536546
IP27 0NZ,52.437711,0.608543,IP12 2NJ,52.094836,1.537134
IP27 0NZ,52.437711,0.608543,IP12 2NL,52.093463,1.532527
IP27 0NZ,52.437711,0.608543,IP12 2NN,52.096581,1.537155
IP27 0NZ,52.437711,0.608543,IP12 2NP,52.097483,1.533151
IP27 0NZ,52.437711,0.608543,IP12 2NQ,52.09307,1.533664
IP27 0NZ,52.437711,0.608543,IP12 2NR,52.097508,1.534103
IP27 0NZ,52.437711,0.608543,IP12 2NS,52.097754,1.534896
IP27 0NZ,52.437711,0.608543,IP12 2NT,52.094225,1.535624
IP27 0NZ,52.437711,0.608543,IP12 2NU,52.092181,1.536894
IP27 0NZ,52.437711,0.608543,IP12 2NW,52.095606,1.53696
IP27 0NZ,52.437711,0.608543,IP12 2NX,52.093058,1.53524
IP27 0NZ,52.437711,0.608543,IP12 2NY,52.092185,1.541523
IP27 0NZ,52.437711,0.608543,IP12 2NZ,52.094579,1.534002
IP27 0NZ,52.437711,0.608543,IP12 2PA,52.103515,1.340943
IP27 0NZ,52.437711,0.608543,IP12 2PB,52.105444,1.343906
IP27 0NZ,52.437711,0.608543,IP12 2PD,52.138401,1.43949
IP27 0NZ,52.437711,0.608543,IP12 2PE,52.136046,1.471042
IP27 0NZ,52.437711,0.608543,IP12 2PF,52.100552,1.351836
IP27 0NZ,52.437711,0.608543,IP12 2PG,52.101864,1.349685
IP27 0NZ,52.437711,0.608543,IP12 2PH,52.10672,1.359821
IP27 0NZ,52.437711,0.608543,IP12 2PJ,52.106822,1.362224
IP27 0NZ,52.437711,0.608543,IP12 2PL,52.107473,1.361441
IP27 0NZ,52.437711,0.608543,IP12 2PN,52.105905,1.369765
IP27 0NZ,52.437711,0.608543,IP12 2PP,52.102894,1.371904
IP27 0NZ,52.437711,0.608543,IP12 2PQ,52.107134,1.35696
IP27 0NZ,52.437711,0.608543,IP12 2PR,52.100613,1.37014
IP27 0NZ,52.437711,0.608543,IP12 2PS,52.097747,1.365309
IP27 0NZ,52.437711,0.608543,IP12 2PT,52.102537,1.363275
IP27 0NZ,52.437711,0.608543,IP12 2PU,52.101496,1.357807
IP27 0NZ,52.437711,0.608543,IP12 2PW,52.103979,1.363821
IP27 0NZ,52.437711,0.608543,IP12 2PX,52.104859,1.360733
IP27 0NZ,52.437711,0.608543,IP12 2PY,52.103553,1.361102
IP27 0NZ,52.437711,0.608543,IP12 2PZ,52.106093,1.360051
IP27 0NZ,52.437711,0.608543,IP12 2QA,52.108625,1.36049
IP27 0NZ,52.437711,0.608543,IP12 2QB,52.116508,1.365686
IP27 0NZ,52.437711,0.608543,IP12 2QD,52.11526,1.371918
IP27 0NZ,52.437711,0.608543,IP12 2QE,52.116629,1.379093
IP27 0NZ,52.437711,0.608543,IP12 2QF,52.118662,1.381263
IP27 0NZ,52.437711,0.608543,IP12 2QG,52.11714,1.384143
IP27 0NZ,52.437711,0.608543,IP12 2QH,52.117704,1.386114
IP27 0NZ,52.437711,0.608543,IP12 2QJ,52.095908,1.537379
IP27 0NZ,52.437711,0.608543,IP12 2QL,52.115979,1.383543
IP27 0NZ,52.437711,0.608543,IP12 2QN,52.115781,1.382287
IP27 0NZ,52.437711,0.608543,IP12 2QP,52.115332,1.382296
IP27 0NZ,52.437711,0.608543,IP12 2QQ,52.118077,1.386289
IP27 0NZ,52.437711,0.608543,IP12 2QR,52.11204,1.377577
IP27 0NZ,52.437711,0.608543,IP12 2QS,52.113991,1.385117
IP27 0NZ,52.437711,0.608543,IP12 2QT,52.113996,1.384036
IP27 0NZ,52.437711,0.608543,IP12 2QU,52.121204,1.390792
IP27 0NZ,52.437711,0.608543,IP12 2QW,52.115058,1.380858
IP27 0NZ,52.437711,0.608543,IP12 2QX,52.121757,1.3925
IP27 0NZ,52.437711,0.608543,IP12 2QY,52.126294,1.395812
IP27 0NZ,52.437711,0.608543,IP12 2QZ,52.125823,1.399955
IP27 0NZ,52.437711,0.608543,IP12 2RA,52.125276,1.402091
IP27 0NZ,52.437711,0.608543,IP12 2RB,52.129957,1.397596
IP27 0NZ,52.437711,0.608543,IP12 2RD,52.12941,1.394427
IP27 0NZ,52.437711,0.608543,IP12 2RE,52.12836,1.399345
IP27 0NZ,52.437711,0.608543,IP12 2RF,52.136631,1.401027
IP27 0NZ,52.437711,0.608543,IP12 2RG,52.134923,1.410617
IP27 0NZ,52.437711,0.608543,IP12 2RH,52.102748,1.350481
IP27 0NZ,52.437711,0.608543,IP12 2RJ,52.124007,1.404288
IP27 0NZ,52.437711,0.608543,IP12 2RL,52.123427,1.404113
IP27 0NZ,52.437711,0.608543,IP12 2RN,52.120843,1.404237
IP27 0NZ,52.437711,0.608543,IP12 2RP,52.112424,1.401433
IP27 0NZ,52.437711,0.608543,IP12 2RQ,52.136046,1.471042
IP27 0NZ,52.437711,0.608543,IP12 2RR,52.111387,1.400887
IP27 0NZ,52.437711,0.608543,IP12 2RS,52.11042,1.403837
IP27 0NZ,52.437711,0.608543,IP12 2RT,52.109989,1.399158
IP27 0NZ,52.437711,0.608543,IP12 2RU,52.109578,1.400296
IP27 0NZ,52.437711,0.608543,IP12 2RW,52.116321,1.407881
IP27 0NZ,52.437711,0.608543,IP12 2RX,52.107319,1.409078
IP27 0NZ,52.437711,0.608543,IP12 2RY,52.104604,1.404065
IP27 0NZ,52.437711,0.608543,IP12 2RZ,52.103557,1.406673
IP27 0NZ,52.437711,0.608543,IP12 2SA,52.115294,1.381095
IP27 0NZ,52.437711,0.608543,IP12 2SB,52.10611,1.37612
IP27 0NZ,52.437711,0.608543,IP12 2SD,52.138401,1.43949
IP27 0NZ,52.437711,0.608543,IP12 2SE,52.125643,1.389361
IP27 0NZ,52.437711,0.608543,IP12 2SF,52.125982,1.391038
IP27 0NZ,52.437711,0.608543,IP12 2SG,52.136046,1.471042
IP27 0NZ,52.437711,0.608543,IP12 2SJ,52.113721,1.384819
IP27 0NZ,52.437711,0.608543,IP12 2SL,52.094845,1.376875
IP27 0NZ,52.437711,0.608543,IP12 2SN,52.143113,1.445686
IP27 0NZ,52.437711,0.608543,IP12 2SP,52.118101,1.386714
IP27 0NZ,52.437711,0.608543,IP12 2SQ,52.116772,1.386321
IP27 0NZ,52.437711,0.608543,IP12 2SS,52.098889,1.53186
IP27 0NZ,52.437711,0.608543,IP12 2ST,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2SW,52.138401,1.43949
IP27 0NZ,52.437711,0.608543,IP12 2SX,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2SY,52.118553,1.38631
IP27 0NZ,52.437711,0.608543,IP12 2SZ,52.124193,1.405033
IP27 0NZ,52.437711,0.608543,IP12 2TA,52.131906,1.418527
IP27 0NZ,52.437711,0.608543,IP12 2TB,52.132438,1.418773
IP27 0NZ,52.437711,0.608543,IP12 2TD,52.13224,1.419401
IP27 0NZ,52.437711,0.608543,IP12 2TE,52.133326,1.420434
IP27 0NZ,52.437711,0.608543,IP12 2TF,52.132559,1.422378
IP27 0NZ,52.437711,0.608543,IP12 2TG,52.131059,1.417659
IP27 0NZ,52.437711,0.608543,IP12 2TH,52.133543,1.419135
IP27 0NZ,52.437711,0.608543,IP12 2TJ,52.132027,1.42086
IP27 0NZ,52.437711,0.608543,IP12 2TL,52.136046,1.471042
IP27 0NZ,52.437711,0.608543,IP12 2TN,52.127408,1.410803
IP27 0NZ,52.437711,0.608543,IP12 2TP,52.126927,1.410941
IP27 0NZ,52.437711,0.608543,IP12 2TQ,52.132861,1.417548
IP27 0NZ,52.437711,0.608543,IP12 2TR,52.127558,1.411194
IP27 0NZ,52.437711,0.608543,IP12 2TS,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2TT,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2TU,52.131675,1.432964
IP27 0NZ,52.437711,0.608543,IP12 2TW,52.129814,1.430454
IP27 0NZ,52.437711,0.608543,IP12 2TX,52.129175,1.415936
IP27 0NZ,52.437711,0.608543,IP12 2TY,52.098401,1.530128
IP27 0NZ,52.437711,0.608543,IP12 2TZ,52.130211,1.428891
IP27 0NZ,52.437711,0.608543,IP12 2UA,52.127762,1.414089
IP27 0NZ,52.437711,0.608543,IP12 2UB,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2UD,52.125013,1.407755
IP27 0NZ,52.437711,0.608543,IP12 2UE,52.12617,1.411614
IP27 0NZ,52.437711,0.608543,IP12 2UF,52.126245,1.410582
IP27 0NZ,52.437711,0.608543,IP12 2UG,52.126319,1.409872
IP27 0NZ,52.437711,0.608543,IP12 2UH,52.126076,1.412995
IP27 0NZ,52.437711,0.608543,IP12 2UJ,52.125491,1.407427
IP27 0NZ,52.437711,0.608543,IP12 2UL,52.125668,1.411254
IP27 0NZ,52.437711,0.608543,IP12 2UN,52.130617,1.420796
IP27 0NZ,52.437711,0.608543,IP12 2UP,52.129375,1.421446
IP27 0NZ,52.437711,0.608543,IP12 2UQ,52.125759,1.409025
IP27 0NZ,52.437711,0.608543,IP12 2UR,52.129869,1.422083
IP27 0NZ,52.437711,0.608543,IP12 2US,52.128634,1.422164
IP27 0NZ,52.437711,0.608543,IP12 2UT,52.12988,1.421397
IP27 0NZ,52.437711,0.608543,IP12 2UU,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2UW,52.130893,1.421811
IP27 0NZ,52.437711,0.608543,IP12 2UX,52.13198,1.419074
IP27 0NZ,52.437711,0.608543,IP12 2UY,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2UZ,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2WA,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2WB,52.151998,1.362925
IP27 0NZ,52.437711,0.608543,IP12 2WD,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2WX,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2WY,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 2WZ,52.092047,1.315743
IP27 0NZ,52.437711,0.608543,IP12 2YR,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 3AA,52.020552,1.378722
IP27 0NZ,52.437711,0.608543,IP12 3AB,52.02365,1.36353
IP27 0NZ,52.437711,0.608543,IP12 3AD,52.037538,1.352702
IP27 0NZ,52.437711,0.608543,IP12 3AE,52.026243,1.367837
IP27 0NZ,52.437711,0.608543,IP12 3AF,52.017988,1.390877
IP27 0NZ,52.437711,0.608543,IP12 3AG,52.024471,1.40745
IP27 0NZ,52.437711,0.608543,IP12 3AH,52.011986,1.417475
IP27 0NZ,52.437711,0.608543,IP12 3AJ,52.012059,1.418064
IP27 0NZ,52.437711,0.608543,IP12 3AL,52.012713,1.40759
IP27 0NZ,52.437711,0.608543,IP12 3AN,52.012551,1.4187
IP27 0NZ,52.437711,0.608543,IP12 3AP,52.008106,1.42161
IP27 0NZ,52.437711,0.608543,IP12 3AQ,52.024793,1.411921
IP27 0NZ,52.437711,0.608543,IP12 3AR,52.007687,1.420166
IP27 0NZ,52.437711,0.608543,IP12 3AS,52.004128,1.416745
IP27 0NZ,52.437711,0.608543,IP12 3AT,51.99606,1.410841
IP27 0NZ,52.437711,0.608543,IP12 3AU,51.994801,1.404305
IP27 0NZ,52.437711,0.608543,IP12 3AW,52.008309,1.418653
IP27 0NZ,52.437711,0.608543,IP12 3AX,51.991685,1.395036
IP27 0NZ,52.437711,0.608543,IP12 3AY,51.990152,1.394919
IP27 0NZ,52.437711,0.608543,IP12 3AZ,51.989621,1.399614
IP27 0NZ,52.437711,0.608543,IP12 3BA,51.992834,1.406007
IP27 0NZ,52.437711,0.608543,IP12 3BB,52.035243,1.416625
IP27 0NZ,52.437711,0.608543,IP12 3BD,52.044505,1.445384
IP27 0NZ,52.437711,0.608543,IP12 3BE,52.03234,1.450178
IP27 0NZ,52.437711,0.608543,IP12 3BF,52.058679,1.460512
IP27 0NZ,52.437711,0.608543,IP12 3BG,52.034621,1.453315
IP27 0NZ,52.437711,0.608543,IP12 3BH,51.992121,1.405238
IP27 0NZ,52.437711,0.608543,IP12 3BJ,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 3BL,52.022091,1.415797
IP27 0NZ,52.437711,0.608543,IP12 3BN,52.023353,1.415077
IP27 0NZ,52.437711,0.608543,IP12 3BP,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 3BQ,52.06117,1.411835
IP27 0NZ,52.437711,0.608543,IP12 3BS,52.024743,1.414293
IP27 0NZ,52.437711,0.608543,IP12 3BT,52.024223,1.413249
IP27 0NZ,52.437711,0.608543,IP12 3BU,52.024661,1.416168
IP27 0NZ,52.437711,0.608543,IP12 3BW,52.022559,1.415454
IP27 0NZ,52.437711,0.608543,IP12 3BX,52.025633,1.414915
IP27 0NZ,52.437711,0.608543,IP12 3BY,52.026544,1.417011
IP27 0NZ,52.437711,0.608543,IP12 3BZ,52.025297,1.418112
IP27 0NZ,52.437711,0.608543,IP12 3DA,52.0242,1.416876
IP27 0NZ,52.437711,0.608543,IP12 3DB,52.023114,1.416794
IP27 0NZ,52.437711,0.608543,IP12 3DD,52.009499,1.421338
IP27 0NZ,52.437711,0.608543,IP12 3DE,52.025019,1.413119
IP27 0NZ,52.437711,0.608543,IP12 3DF,52.092047,1.315743
IP27 0NZ,52.437711,0.608543,IP12 3DG,52.026602,1.418095
IP27 0NZ,52.437711,0.608543,IP12 3DH,52.101739,1.344578
IP27 0NZ,52.437711,0.608543,IP12 3DJ,52.093236,1.339619
IP27 0NZ,52.437711,0.608543,IP12 3DL,52.096732,1.349548
IP27 0NZ,52.437711,0.608543,IP12 3DN,52.095251,1.350635
IP27 0NZ,52.437711,0.608543,IP12 3DP,52.090844,1.357255
IP27 0NZ,52.437711,0.608543,IP12 3DQ,52.026888,1.416309
IP27 0NZ,52.437711,0.608543,IP12 3DR,52.079675,1.324271
IP27 0NZ,52.437711,0.608543,IP12 3DS,52.027353,1.417321
IP27 0NZ,52.437711,0.608543,IP12 3DT,52.06799,1.365171
IP27 0NZ,52.437711,0.608543,IP12 3DU,52.066483,1.362825
IP27 0NZ,52.437711,0.608543,IP12 3DW,52.095531,1.350962
IP27 0NZ,52.437711,0.608543,IP12 3DX,52.06685,1.362823
IP27 0NZ,52.437711,0.608543,IP12 3DY,52.066905,1.363426
IP27 0NZ,52.437711,0.608543,IP12 3DZ,52.066231,1.362207
IP27 0NZ,52.437711,0.608543,IP12 3EA,52.063401,1.364928
IP27 0NZ,52.437711,0.608543,IP12 3EB,52.06446,1.364074
IP27 0NZ,52.437711,0.608543,IP12 3ED,52.059902,1.369655
IP27 0NZ,52.437711,0.608543,IP12 3EE,52.056043,1.374675
IP27 0NZ,52.437711,0.608543,IP12 3EF,52.059051,1.374231
IP27 0NZ,52.437711,0.608543,IP12 3EG,52.052024,1.369252
IP27 0NZ,52.437711,0.608543,IP12 3EH,52.051127,1.358447
IP27 0NZ,52.437711,0.608543,IP12 3EJ,52.05204,1.376897
IP27 0NZ,52.437711,0.608543,IP12 3EL,52.05082,1.376163
IP27 0NZ,52.437711,0.608543,IP12 3EN,52.050801,1.376133
IP27 0NZ,52.437711,0.608543,IP12 3EP,52.042442,1.376932
IP27 0NZ,52.437711,0.608543,IP12 3EQ,52.05357,1.363051
IP27 0NZ,52.437711,0.608543,IP12 3ER,52.041683,1.385203
IP27 0NZ,52.437711,0.608543,IP12 3ES,52.039832,1.39819
IP27 0NZ,52.437711,0.608543,IP12 3ET,52.051082,1.380516
IP27 0NZ,52.437711,0.608543,IP12 3EU,52.051105,1.379715
IP27 0NZ,52.437711,0.608543,IP12 3EW,52.044171,1.377413
IP27 0NZ,52.437711,0.608543,IP12 3EX,52.050548,1.406852
IP27 0NZ,52.437711,0.608543,IP12 3EY,52.051533,1.381732
IP27 0NZ,52.437711,0.608543,IP12 3EZ,52.051107,1.38151
IP27 0NZ,52.437711,0.608543,IP12 3FA,52.050793,1.43459
IP27 0NZ,52.437711,0.608543,IP12 3FB,52.017821,1.436042
IP27 0NZ,52.437711,0.608543,IP12 3FD,52.072152,1.343737
IP27 0NZ,52.437711,0.608543,IP12 3FF,52.014251,1.416541
IP27 0NZ,52.437711,0.608543,IP12 3HA,52.051383,1.382231
IP27 0NZ,52.437711,0.608543,IP12 3HB,52.05099,1.382785
IP27 0NZ,52.437711,0.608543,IP12 3HD,52.051472,1.385083
IP27 0NZ,52.437711,0.608543,IP12 3HE,52.049378,1.398156
IP27 0NZ,52.437711,0.608543,IP12 3HF,52.050735,1.386019
IP27 0NZ,52.437711,0.608543,IP12 3HG,52.052951,1.383094
IP27 0NZ,52.437711,0.608543,IP12 3HH,52.052301,1.382855
IP27 0NZ,52.437711,0.608543,IP12 3HJ,52.051934,1.383061
IP27 0NZ,52.437711,0.608543,IP12 3HL,52.061236,1.372937
IP27 0NZ,52.437711,0.608543,IP12 3HN,52.063541,1.375373
IP27 0NZ,52.437711,0.608543,IP12 3HP,52.064254,1.379425
IP27 0NZ,52.437711,0.608543,IP12 3HQ,52.052049,1.383784
IP27 0NZ,52.437711,0.608543,IP12 3HR,52.061838,1.387443
IP27 0NZ,52.437711,0.608543,IP12 3HS,52.05926,1.397579
IP27 0NZ,52.437711,0.608543,IP12 3HT,52.072605,1.400826
IP27 0NZ,52.437711,0.608543,IP12 3HU,52.072766,1.40491
IP27 0NZ,52.437711,0.608543,IP12 3HW,52.063589,1.376544
IP27 0NZ,52.437711,0.608543,IP12 3HX,52.085986,1.392193
IP27 0NZ,52.437711,0.608543,IP12 3HY,52.072146,1.404279
IP27 0NZ,52.437711,0.608543,IP12 3HZ,52.086758,1.396632
IP27 0NZ,52.437711,0.608543,IP12 3JA,52.087655,1.3967
IP27 0NZ,52.437711,0.608543,IP12 3JB,52.084963,1.396496
IP27 0NZ,52.437711,0.608543,IP12 3JD,52.068135,1.374829
IP27 0NZ,52.437711,0.608543,IP12 3JE,52.067339,1.373163
IP27 0NZ,52.437711,0.608543,IP12 3JF,52.06499,1.371629
IP27 0NZ,52.437711,0.608543,IP12 3JG,52.063813,1.369381
IP27 0NZ,52.437711,0.608543,IP12 3JH,52.062916,1.366103
IP27 0NZ,52.437711,0.608543,IP12 3JJ,52.065442,1.347292
IP27 0NZ,52.437711,0.608543,IP12 3JL,52.072122,1.334058
IP27 0NZ,52.437711,0.608543,IP12 3JN,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 3JQ,52.063137,1.36717
IP27 0NZ,52.437711,0.608543,IP12 3JR,52.055689,1.445923
IP27 0NZ,52.437711,0.608543,IP12 3JS,52.051376,1.43497
IP27 0NZ,52.437711,0.608543,IP12 3JT,52.058087,1.450631
IP27 0NZ,52.437711,0.608543,IP12 3JU,52.051102,1.43724
IP27 0NZ,52.437711,0.608543,IP12 3JW,52.051591,1.451269
IP27 0NZ,52.437711,0.608543,IP12 3JX,52.055723,1.455761
IP27 0NZ,52.437711,0.608543,IP12 3JY,52.057562,1.451685
IP27 0NZ,52.437711,0.608543,IP12 3JZ,52.058237,1.449519
IP27 0NZ,52.437711,0.608543,IP12 3LA,52.058709,1.441063
IP27 0NZ,52.437711,0.608543,IP12 3LB,52.060467,1.436923
IP27 0NZ,52.437711,0.608543,IP12 3LD,52.061553,1.440071
IP27 0NZ,52.437711,0.608543,IP12 3LE,52.069243,1.445026
IP27 0NZ,52.437711,0.608543,IP12 3LF,52.070467,1.451091
IP27 0NZ,52.437711,0.608543,IP12 3LG,52.069324,1.45757
IP27 0NZ,52.437711,0.608543,IP12 3LH,52.071216,1.466342
IP27 0NZ,52.437711,0.608543,IP12 3LJ,52.071216,1.468809
IP27 0NZ,52.437711,0.608543,IP12 3LL,52.070515,1.469382
IP27 0NZ,52.437711,0.608543,IP12 3LN,52.064679,1.474519
IP27 0NZ,52.437711,0.608543,IP12 3LP,52.072925,1.470927
IP27 0NZ,52.437711,0.608543,IP12 3LQ,52.071027,1.459628
IP27 0NZ,52.437711,0.608543,IP12 3LR,52.076859,1.475086
IP27 0NZ,52.437711,0.608543,IP12 3LS,52.059899,1.438179
IP27 0NZ,52.437711,0.608543,IP12 3LT,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 3LU,52.082325,1.394076
IP27 0NZ,52.437711,0.608543,IP12 3LW,52.072505,1.469931
IP27 0NZ,52.437711,0.608543,IP12 3LX,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 3LY,52.073478,1.481742
IP27 0NZ,52.437711,0.608543,IP12 3LZ,52.086598,1.397773
IP27 0NZ,52.437711,0.608543,IP12 3NA,52.057607,1.423338
IP27 0NZ,52.437711,0.608543,IP12 3NB,52.065444,1.416393
IP27 0NZ,52.437711,0.608543,IP12 3ND,52.06117,1.411835
IP27 0NZ,52.437711,0.608543,IP12 3NE,52.068641,1.419089
IP27 0NZ,52.437711,0.608543,IP12 3NF,52.081703,1.434424
IP27 0NZ,52.437711,0.608543,IP12 3NG,52.088824,1.454538
IP27 0NZ,52.437711,0.608543,IP12 3NH,52.075429,1.453342
IP27 0NZ,52.437711,0.608543,IP12 3NJ,52.081325,1.482529
IP27 0NZ,52.437711,0.608543,IP12 3NL,52.080303,1.465062
IP27 0NZ,52.437711,0.608543,IP12 3NN,52.081411,1.465279
IP27 0NZ,52.437711,0.608543,IP12 3NP,52.090183,1.466134
IP27 0NZ,52.437711,0.608543,IP12 3NQ,52.077071,1.461483
IP27 0NZ,52.437711,0.608543,IP12 3NR,52.091654,1.465358
IP27 0NZ,52.437711,0.608543,IP12 3NS,52.09072,1.462876
IP27 0NZ,52.437711,0.608543,IP12 3NT,52.09914,1.465267
IP27 0NZ,52.437711,0.608543,IP12 3NU,52.104149,1.459199
IP27 0NZ,52.437711,0.608543,IP12 3NW,52.08472,1.466557
IP27 0NZ,52.437711,0.608543,IP12 3NX,52.097584,1.457333
IP27 0NZ,52.437711,0.608543,IP12 3NY,52.105417,1.457968
IP27 0NZ,52.437711,0.608543,IP12 3NZ,52.10641,1.457227
IP27 0NZ,52.437711,0.608543,IP12 3PA,52.107433,1.460987
IP27 0NZ,52.437711,0.608543,IP12 3PB,52.107482,1.457807
IP27 0NZ,52.437711,0.608543,IP12 3PD,52.108179,1.457963
IP27 0NZ,52.437711,0.608543,IP12 3PE,52.108316,1.457871
IP27 0NZ,52.437711,0.608543,IP12 3PF,52.101525,1.448684
IP27 0NZ,52.437711,0.608543,IP12 3PG,52.12572,1.459439
IP27 0NZ,52.437711,0.608543,IP12 3PH,52.107925,1.442065
IP27 0NZ,52.437711,0.608543,IP12 3PJ,52.112102,1.43761
IP27 0NZ,52.437711,0.608543,IP12 3PL,52.111965,1.428454
IP27 0NZ,52.437711,0.608543,IP12 3PN,52.111769,1.45453
IP27 0NZ,52.437711,0.608543,IP12 3PP,52.110222,1.458223
IP27 0NZ,52.437711,0.608543,IP12 3PQ,52.118028,1.44692
IP27 0NZ,52.437711,0.608543,IP12 3PR,52.112981,1.46656
IP27 0NZ,52.437711,0.608543,IP12 3PS,52.116292,1.482392
IP27 0NZ,52.437711,0.608543,IP12 3PT,52.117651,1.484164
IP27 0NZ,52.437711,0.608543,IP12 3PU,52.117036,1.486716
IP27 0NZ,52.437711,0.608543,IP12 3PW,52.1106,1.456996
IP27 0NZ,52.437711,0.608543,IP12 3PX,52.119135,1.490562
IP27 0NZ,52.437711,0.608543,IP12 3PY,52.116571,1.496045
IP27 0NZ,52.437711,0.608543,IP12 3PZ,52.111716,1.481699
IP27 0NZ,52.437711,0.608543,IP12 3QA,52.104157,1.477838
IP27 0NZ,52.437711,0.608543,IP12 3QB,52.098542,1.47245
IP27 0NZ,52.437711,0.608543,IP12 3QD,52.094513,1.474254
IP27 0NZ,52.437711,0.608543,IP12 3QE,52.094952,1.475851
IP27 0NZ,52.437711,0.608543,IP12 3QF,52.090775,1.474752
IP27 0NZ,52.437711,0.608543,IP12 3QG,52.090254,1.473791
IP27 0NZ,52.437711,0.608543,IP12 3QH,52.091948,1.315824
IP27 0NZ,52.437711,0.608543,IP12 3QJ,52.051376,1.43284
IP27 0NZ,52.437711,0.608543,IP12 3QL,52.052863,1.431189
IP27 0NZ,52.437711,0.608543,IP12 3QN,52.052648,1.432077
IP27 0NZ,52.437711,0.608543,IP12 3QP,52.054633,1.429983
IP27 0NZ,52.437711,0.608543,IP12 3QQ,52.06117,1.411835
IP27 0NZ,52.437711,0.608543,IP12 3QR,52.053478,1.431018
IP27 0NZ,52.437711,0.608543,IP12 3QS,52.053402,1.432149
IP27 0NZ,52.437711,0.608543,IP12 3QT,52.052777,1.432583
IP27 0NZ,52.437711,0.608543,IP12 3QU,52.050735,1.430748
IP27 0NZ,52.437711,0.608543,IP12 3QW,52.051502,1.432222
IP27 0NZ,52.437711,0.608543,IP12 3QX,52.050701,1.428835
IP27 0NZ,52.437711,0.608543,IP12 3QY,52.050938,1.427496
IP27 0NZ,52.437711,0.608543,IP12 3QZ,52.050288,1.426338
IP27 0NZ,52.437711,0.608543,IP12 3RA,52.048431,1.429551
IP27 0NZ,52.437711,0.608543,IP12 3RB,52.049917,1.432261
IP27 0NZ,52.437711,0.608543,IP12 3RD,52.047842,1.42971
IP27 0NZ,52.437711,0.608543,IP12 3RE,52.047338,1.43218
IP27 0NZ,52.437711,0.608543,IP12 3RF,52.046895,1.437208
IP27 0NZ,52.437711,0.608543,IP12 3RG,52.046588,1.431379
IP27 0NZ,52.437711,0.608543,IP12 3RH,52.043212,1.42037
IP27 0NZ,52.437711,0.608543,IP12 3RJ,52.043939,1.423766
